make,model,make_year,fuel_type,transmission,kms_driven,engine_size,body_type,price,key
Mitsubishi,Xpander,2019,Gasoline,Automatic,"90,000 Km",1.499,Mpv,"₱800,000 ",Mitsubishi Xpander
Toyota,RAV,2014,Gasoline,Automatic,"65,000 Km",2.5,Suv,"₱800,000 ",Toyota RAV
Toyota,Fortuner,2014,Diesel,Automatic,"60,000 Km",2.393,Suv,"₱800,000 ",Toyota Fortuner
Toyota,Rush,2021,Gasoline,Automatic,"43,000 Km",1.496,Suv,"₱800,000 ",Toyota Rush
Toyota,Raize,2022,Gasoline,Cvt,"12,935 Km",1.198,Crossover,"₱800,000 ",Toyota Raize
Ford,Everest,2016,Diesel,Automatic,"88,000 Km",2.0,Suv,"₱800,000 ",Ford Everest
Isuzu,mu-X,2016,Diesel,Automatic,"98,000 Km",2.999,Suv,"₱800,000 ",Isuzu mu-X
Audi,A4,2013,Diesel,Automatic,"40,000 Km",1.969,Sedan,"₱800,000 ",Audi A4
Suzuki,Ertiga,2023,Gasoline,Automatic,"11,400 Km",1.462,Mpv,"₱800,000 ",Suzuki Ertiga
Mitsubishi,Xpander,2020,Gasoline,Automatic,"30,000 Km",1.5,Mpv,"₱800,000 ",Mitsubishi Xpander
Mitsubishi,Xpander,2018,Gasoline,Automatic,"46,000 Km",1.499,Mpv,"₱800,000 ",Mitsubishi Xpander
Peugeot,3008,2020,Gasoline,Automatic,"5,000 Km",1.6,Crossover,"₱800,000 ",Peugeot 3008
Mitsubishi,Xpander,2020,Gasoline,Automatic,"80,000 Km",1.499,Mpv,"₱800,000 ",Mitsubishi Xpander
Honda,CR-V,2017,Gasoline,Cvt,"53,000 Km",1.498,Suv,"₱800,000 ",Honda CR-V
Toyota,Rush,2019,Gasoline,Automatic,"90,000 Km",1.496,Suv,"₱810,000 ",Toyota Rush
Isuzu,mu-X,2015,Diesel,Automatic,"60,000 Km",2.999,Suv,"₱810,000 ",Isuzu mu-X
Toyota,Rush,2019,Gasoline,Automatic,"35,000 Km",1.496,Suv,"₱815,000 ",Toyota Rush
Isuzu,mu-X,2016,Diesel,Automatic,"51,000 Km",2.999,Suv,"₱818,000 ",Isuzu mu-X
Toyota,Innova,2016,Diesel,Automatic,"60,000 Km",2.5,Mpv,"₱820,000 ",Toyota Innova
Isuzu,mu-X,2016,Diesel,Automatic,"120,000 Km",2.999,Suv,"₱820,000 ",Isuzu mu-X
Ford,Everest,2018,Diesel,Manual,"45,000 Km",2.199,Suv,"₱825,000 ",Ford Everest
Mitsubishi,Xpander,2019,Gasoline,Automatic,"7,000 Km",1.499,Mpv,"₱828,000 ",Mitsubishi Xpander
Chevrolet,Trailblazer,2016,Diesel,Automatic,"32,000 Km",2.776,Suv,"₱828,000 ",Chevrolet Trailblazer
Nissan,Urvan,2018,Diesel,Manual,"30,000 Km",2.663,Van,"₱828,000 ",Nissan Urvan
Mitsubishi,Xpander,2019,Gasoline,Automatic,1 Km,1.499,Mpv,"₱828,000 ",Mitsubishi Xpander
Mitsubishi,Xpander,2019,Gasoline,Automatic,"14,000 Km",1.499,Mpv,"₱828,000 ",Mitsubishi Xpander
Mitsubishi,Xpander,2019,Gasoline,Automatic,"15,000 Km",1.499,Mpv,"₱828,000 ",Mitsubishi Xpander
Foton,View,2021,Diesel,Manual,"4,000 Km",2.8,Van,"₱828,000 ",Foton View
Nissan,NV350,2018,Diesel,Manual,"30,000 Km",2.488,Minivans,"₱828,000 ",Nissan NV350
Isuzu,mu-X,2015,Diesel,Automatic,"62,000 Km",2.999,Suv,"₱828,000 ",Isuzu mu-X
Honda,BR-V,2017,Gasoline,Automatic,"10,000 Km",1.5,Suv,"₱830,000 ",Honda BR-V
Toyota,Rush,2018,Gasoline,Automatic,"46,000 Km",1.496,Suv,"₱830,000 ",Toyota Rush
Mitsubishi,Montero,2017,Diesel,Manual,"70,000 Km",2.442,Suv,"₱830,000 ",Mitsubishi Montero
Ford,Everest,2016,Diesel,Automatic,1 Km,2.2,Suv,"₱830,000 ",Ford Everest
Toyota,Rush,2018,Gasoline,Automatic,"300,001 Km",1.496,Suv,"₱830,000 ",Toyota Rush
Nissan,NV350,2018,Diesel,Manual,"40,000 Km",2.488,Minivans,"₱830,000 ",Nissan NV350
Nissan,NP300,2019,Diesel,Automatic,"60,000 Km",2.5,Pickup-trucks,"₱830,000 ",Nissan NP300
Honda,BR-V,2019,Gasoline,Automatic,"15,000 Km",1.5,Suv,"₱838,000 ",Honda BR-V
Chevrolet,Colorado,2019,Diesel,Manual,1 Km,2.5,Pickup-trucks,"₱838,000 ",Chevrolet Colorado
Ford,Ranger,2020,Diesel,Manual,"30,000 Km",2.0,Pickup-trucks,"₱838,000 ",Ford Ranger
Chevrolet,Trailblazer,2018,Diesel,Automatic,"90,000 Km",2.776,Suv,"₱840,000 ",Chevrolet Trailblazer
Ford,Territory,2021,Gasoline,Cvt,"45,000 Km",1.49,Crossover,"₱840,000 ",Ford Territory
Mitsubishi,Montero,2016,Diesel,Manual,"45,000 Km",2.442,Suv,"₱840,000 ",Mitsubishi Montero
Toyota,Fortuner,2015,Diesel,Manual,"55,000 Km",2.393,Suv,"₱840,000 ",Toyota Fortuner
Subaru,XV,2018,Gasoline,Cvt,"100,000 Km",1.995,Suv,"₱840,000 ",Subaru XV
Mitsubishi,Montero,2017,Diesel,Manual,"93,000 Km",2.442,Suv,"₱840,000 ",Mitsubishi Montero
Toyota,Rush,2022,Gasoline,Automatic,"25,000 Km",1.496,Suv,"₱840,000 ",Toyota Rush
Toyota,Fortuner,2015,Diesel,Automatic,"39,000 Km",2.393,Suv,"₱841,000 ",Toyota Fortuner
Hyundai,Starex,2014,Diesel,Automatic,"26,000 Km",2.5,Van,"₱845,000 ",Hyundai Starex
Suzuki,Vitara,2019,Gasoline,Automatic,1 Km,1.6,Suv,"₱848,000 ",Suzuki Vitara
Nissan,NP300,2017,Diesel,Manual,"35,000 Km",2.5,Pickup-trucks,"₱848,000 ",Nissan NP300
Nissan,NP300,2018,Diesel,Automatic,"50,000 Km",2.5,Pickup-trucks,"₱848,000 ",Nissan NP300
Toyota,Hilux,2016,Diesel,Manual,"56,000 Km",2.393,Pickup-trucks,"₱848,000 ",Toyota Hilux
Honda,Civic,2021,Gasoline,Automatic,"24,000 Km",1.8,Sedan,"₱849,000 ",Honda Civic
Hyundai,Tucson,2017,Diesel,Automatic,"32,000 Km",2.0,Suv,"₱850,000 ",Hyundai Tucson
Hyundai,H-100,2020,Diesel,Manual,"11,000 Km",2.498,Minivans,"₱850,000 ",Hyundai H-100
Kia,Soul,2018,Diesel,Manual,"32,000 Km",1.6,Hatchback,"₱850,000 ",Kia Soul
Hyundai,H-100,2018,Diesel,Manual,"20,000 Km",2.607,Pickup-trucks,"₱850,000 ",Hyundai H-100
Chevrolet,Trailblazer,2014,Gasoline,Cvt,"90,000 Km",1.341,Suv,"₱850,000 ",Chevrolet Trailblazer
Toyota,Hiace,2017,Diesel,Manual,"65,000 Km",3.0,Van,"₱850,000 ",Toyota Hiace
Toyota,Innova,2018,Diesel,Manual,"70,000 Km",2.8,Mpv,"₱850,000 ",Toyota Innova
Mitsubishi,Xpander,2019,Gasoline,Automatic,1 Km,1.499,Mpv,"₱850,000 ",Mitsubishi Xpander
Isuzu,mu-X,2015,Diesel,Automatic,"60,000 Km",2.999,Suv,"₱850,000 ",Isuzu mu-X
Toyota,Rush,2019,Gasoline,Automatic,"200,001 Km",1.496,Suv,"₱850,000 ",Toyota Rush
Toyota,Innova,2017,Diesel,Automatic,"53,000 Km",2.8,Mpv,"₱850,000 ",Toyota Innova
Subaru,Levorg,2016,Gasoline,Automatic,"55,000 Km",1.6,Station-wagon,"₱850,000 ",Subaru Levorg
Subaru,Forester,2018,Gasoline,Automatic,"32,000 Km",1.995,Suv,"₱850,000 ",Subaru Forester
Ford,Territory,2021,Gasoline,Automatic,"59,000 Km",1.499,Suv,"₱850,000 ",Ford Territory
Ford,Ranger,2018,Diesel,Automatic,"45,000 Km",2.198,Pickup-trucks,"₱850,000 ",Ford Ranger
Foton,Transvan,2019,Diesel,Manual,"55,000 Km",2.771,Van,"₱850,000 ",Foton Transvan
Toyota,Rush,2020,Gasoline,Automatic,"55,000 Km",1.496,Suv,"₱850,000 ",Toyota Rush
Isuzu,Traviz,2020,Diesel,Manual,"3,200 Km",2.499,Van,"₱850,000 ",Isuzu Traviz
Ford,Everest,2016,Diesel,Automatic,"45,000 Km",2.0,Suv,"₱850,000 ",Ford Everest
Mitsubishi,Xpander,2019,Gasoline,Automatic,1 Km,1.499,Mpv,"₱857,000 ",Mitsubishi Xpander
Mitsubishi,Xpander,2021,Gasoline,Automatic,"5,000 Km",1.499,Mpv,"₱858,000 ",Mitsubishi Xpander
Mercedes-Benz,B-Class,2014,Gasoline,Automatic,"30,000 Km",1.595,Hatchback,"₱858,000 ",Mercedes-Benz B-Class
Chevrolet,Trailblazer,2017,Diesel,Automatic,"50,000 Km",2.776,Suv,"₱858,000 ",Chevrolet Trailblazer
Mitsubishi,Xpander,2019,Gasoline,Automatic,1 Km,1.499,Mpv,"₱858,000 ",Mitsubishi Xpander
Toyota,Innova,2019,Diesel,Manual,1 Km,2.755,Mpv,"₱858,000 ",Toyota Innova
Mitsubishi,Xpander,2019,Gasoline,Automatic,1 Km,1.499,Mpv,"₱858,000 ",Mitsubishi Xpander
Peugeot,308,2016,Diesel,Automatic,1 Km,1.6,Hatchback,"₱858,000 ",Peugeot 308
Toyota,Rush,2020,Gasoline,Automatic,"19,100 Km",1.496,Suv,"₱858,000 ",Toyota Rush
BMW,3,2011,Gasoline,Manual,"78,000 Km",1.593,Sedan,"₱858,000 ",BMW 3
Nissan,NP300,2016,Diesel,Manual,"60,000 Km",2.5,Pickup-trucks,"₱858,000 ",Nissan NP300
Toyota,Camry,2016,Gasoline,Automatic,"51,000 Km",2.494,Sedan,"₱858,000 ",Toyota Camry
BMW,5,2007,Diesel,Automatic,1 Km,1.995,Sedan,"₱858,000 ",BMW 5
Ford,Territory,2021,Gasoline,Cvt,"33,000 Km",1.49,Crossover,"₱858,000 ",Ford Territory
Toyota,Innova,2019,Diesel,Manual,"65,000 Km",2.8,Mpv,"₱860,000 ",Toyota Innova
Hyundai,H-100,2020,Diesel,Manual,"12,139 Km",2.498,Minivans,"₱865,000 ",Hyundai H-100
Toyota,Hiace,2017,Diesel,Manual,"43,230 Km",2.982,Van,"₱865,000 ",Toyota Hiace
Nissan,NP300,2016,Diesel,Automatic,"58,000 Km",2.5,Pickup-trucks,"₱865,000 ",Nissan NP300
Toyota,Innova,2019,Diesel,Manual,"41,000 Km",2.755,Mpv,"₱867,000 ",Toyota Innova
Nissan,NP300,2020,Diesel,Manual,"19,000 Km",2.5,Pickup-trucks,"₱868,000 ",Nissan NP300
MG,ZS,2019,Gasoline,Automatic,"18,000 Km",1.499,Crossover,"₱868,000 ",MG ZS
Nissan,NV350,2016,Diesel,Manual,"56,000 Km",2.488,Minivans,"₱868,000 ",Nissan NV350
Isuzu,mu-X,2017,Diesel,Manual,"40,000 Km",2.494,Suv,"₱868,000 ",Isuzu mu-X
Kia,Seltos,2020,Gasoline,Cvt,"20,000 Km",1.999,Suv,"₱868,000 ",Kia Seltos
Nissan,NV350,2017,Diesel,Manual,"81,000 Km",2.488,Minivans,"₱870,000 ",Nissan NV350
Ford,Ranger,2018,Diesel,Automatic,"50,000 Km",2.2,Pickup-trucks,"₱875,000 ",Ford Ranger
Mitsubishi,Xpander,2022,Gasoline,Manual,"27,000 Km",1.499,Mpv,"₱875,000 ",Mitsubishi Xpander
Ford,Ranger,2016,Diesel,Automatic,"100,000 Km",2.0,Pickup-trucks,"₱875,000 ",Ford Ranger
Toyota,Innova,2017,Diesel,Automatic,"40,000 Km",2.8,Mpv,"₱875,000 ",Toyota Innova
Nissan,NP300,2019,Diesel,Automatic,"44,000 Km",2.5,Pickup-trucks,"₱878,000 ",Nissan NP300
Nissan,NP300,2020,Diesel,Automatic,"25,000 Km",2.5,Pickup-trucks,"₱878,000 ",Nissan NP300
Subaru,XV,2018,Gasoline,Cvt,"103,000 Km",1.995,Suv,"₱878,000 ",Subaru XV
Ford,E-150,2013,Gasoline,Automatic,"38,000 Km",4.6,Van,"₱880,000 ",Ford E-150
Toyota,Hiace,2017,Diesel,Manual,"35,000 Km",2.5,Van,"₱880,000 ",Toyota Hiace
Hyundai,Grand,2014,Diesel,Automatic,"53,000 Km",2.5,Van,"₱880,000 ",Hyundai Grand
Toyota,Alphard,2011,Gasoline,Automatic,"76,155 Km",3.5,Mpv,"₱880,000 ",Toyota Alphard
Subaru,Forester,2018,Gasoline,Cvt,"16,000 Km",1.995,Suv,"₱880,000 ",Subaru Forester
Subaru,Tribeca,2012,Gasoline,Automatic,"33,000 Km",3.6,Suv,"₱880,000 ",Subaru Tribeca
Toyota,Hilux,2019,Diesel,Manual,"63,000 Km",2.393,Pickup-trucks,"₱880,000 ",Toyota Hilux
Ford,Ranger,2020,Diesel,Manual,"9,000 Km",2.2,Pickup-trucks,"₱880,000 ",Ford Ranger
Isuzu,mu-X,2015,Diesel,Automatic,"62,000 Km",2.498,Suv,"₱880,000 ",Isuzu mu-X
Toyota,Innova,2019,Diesel,Automatic,"44,000 Km",2.755,Mpv,"₱880,000 ",Toyota Innova
Mitsubishi,Montero,2017,Diesel,Automatic,"85,000 Km",2.4,Suv,"₱880,000 ",Mitsubishi Montero
Nissan,Urvan,2018,Diesel,Manual,"110,000 Km",2.663,Van,"₱880,000 ",Nissan Urvan
Ford,Ranger,2020,Diesel,Automatic,"78,000 Km",2.2,Pickup-trucks,"₱885,000 ",Ford Ranger
Audi,A1,2015,Gasoline,Automatic,"15,000 Km",1.395,Hatchback,"₱888,000 ",Audi A1
Nissan,NP300,2019,Diesel,Automatic,1 Km,2.5,Pickup-trucks,"₱888,000 ",Nissan NP300
Ford,Everest,2016,Diesel,Automatic,"78,000 Km",2.2,Suv,"₱888,000 ",Ford Everest
Toyota,Fortuner,2015,Diesel,Automatic,"68,000 Km",2.494,Suv,"₱888,000 ",Toyota Fortuner
Toyota,Innova,2019,Diesel,Manual,1 Km,2.755,Mpv,"₱888,000 ",Toyota Innova
Nissan,NV350,2019,Diesel,Manual,"31,000 Km",2.488,Minivans,"₱888,000 ",Nissan NV350
Toyota,Hiace,2018,Diesel,Manual,1 Km,2.982,Van,"₱888,000 ",Toyota Hiace
Chevrolet,Trailblazer,2014,Diesel,Automatic,2 Km,2.776,Suv,"₱888,000 ",Chevrolet Trailblazer
Isuzu,Traviz,2023,Diesel,Manual,"1,000 Km",2.499,Van,"₱888,888 ",Isuzu Traviz
Toyota,Fortuner,2012,Diesel,Automatic,"85,000 Km",2.393,Suv,"₱888,888 ",Toyota Fortuner
Ford,Explorer,2014,Gasoline,Automatic,"26,000 Km",2.0,Suv,"₱890,000 ",Ford Explorer
Ford,Everest,2017,Diesel,Manual,"60,000 Km",2.2,Suv,"₱890,000 ",Ford Everest
Honda,City,2021,Gasoline,Cvt,"6,000 Km",1.498,Sedan,"₱890,000 ",Honda City
Ford,Ranger,2019,Diesel,Automatic,"14,000 Km",2.2,Pickup-trucks,"₱890,000 ",Ford Ranger
Ford,Everest,2018,Diesel,Automatic,"35,000 Km",2.0,Suv,"₱890,000 ",Ford Everest
Isuzu,mu-X,2017,Diesel,Automatic,"76,000 Km",1.898,Suv,"₱890,000 ",Isuzu mu-X
Toyota,Corolla,2021,Gasoline,Cvt,"26,000 Km",1.598,Sedan,"₱890,000 ",Toyota Corolla
Ford,Ranger,2020,Diesel,Manual,"27,000 Km",2.0,Pickup-trucks,"₱895,000 ",Ford Ranger
Toyota,Rush,2020,Gasoline,Automatic,900 Km,1.496,Suv,"₱895,000 ",Toyota Rush
Ford,Ranger,2021,Diesel,Manual,"18,415 Km",2.2,Pickup-trucks,"₱895,000 ",Ford Ranger
Toyota,Hilux,2016,Diesel,Manual,"53,000 Km",2.393,Pickup-trucks,"₱895,000 ",Toyota Hilux
Isuzu,mu-X,2017,Diesel,Automatic,"59,000 Km",2.999,Suv,"₱895,000 ",Isuzu mu-X
Nissan,NP300,2018,Diesel,Automatic,"43,000 Km",2.488,Pickup-trucks,"₱895,000 ",Nissan NP300
Honda,Odyssey,2015,Gasoline,Automatic,"90,000 Km",2.4,Van,"₱898,000 ",Honda Odyssey
Toyota,Hiace,2013,Diesel,Manual,1 Km,2.498,Van,"₱898,000 ",Toyota Hiace
Ford,Expedition,2011,Gasoline,Automatic,"68,000 Km",5.4,Suv,"₱898,000 ",Ford Expedition
Hyundai,Tucson,2017,Diesel,Automatic,1 Km,1.995,Suv,"₱898,000 ",Hyundai Tucson
Volkswagen,Beetle,2015,Gasoline,Manual,1 Km,1.197,Coupe,"₱898,000 ",Volkswagen Beetle
Toyota,Innova,2018,Gasoline,Automatic,"7,500 Km",1.998,Mpv,"₱898,000 ",Toyota Innova
Honda,Civic,2018,Gasoline,Automatic,"21,000 Km",1.8,Sedan,"₱898,000 ",Honda Civic
Ford,Ranger,2019,Diesel,Automatic,"33,000 Km",2.2,Pickup-trucks,"₱898,000 ",Ford Ranger
Hyundai,H-100,2020,Diesel,Manual,"35,000 Km",2.497,Pickup-trucks,"₱898,000 ",Hyundai H-100
Ford,Everest,2016,Diesel,Automatic,"39,000 Km",2.2,Suv,"₱898,000 ",Ford Everest
Nissan,NV350,2018,Diesel,Manual,2 Km,2.488,Minivans,"₱898,000 ",Nissan NV350
Mitsubishi,L300,2020,Diesel,Manual,"30,000 Km",2.268,Van,"₱898,000 ",Mitsubishi L300
Toyota,Fortuner,2013,Diesel,Automatic,1 Km,2.494,Suv,"₱898,000 ",Toyota Fortuner
Toyota,Fortuner,2015,Diesel,Automatic,"90,000 Km",2.494,Suv,"₱898,000 ",Toyota Fortuner
MG,ZS,2022,Gasoline,Automatic,"1,000 Km",1.499,Crossover,"₱898,888 ",MG ZS
Hyundai,Genesis,2013,Gasoline,Automatic,"61,000 Km",3.8,Coupe,"₱900,000 ",Hyundai Genesis
Isuzu,D-Max,2017,Diesel,Manual,"27,624 Km",2.999,Pickup-trucks,"₱900,000 ",Isuzu D-Max
Toyota,Innova,2017,Diesel,Automatic,"50,000 Km",2.8,Mpv,"₱900,000 ",Toyota Innova
Mitsubishi,Xpander,2019,Gasoline,Automatic,"7,000 Km",1.499,Mpv,"₱900,000 ",Mitsubishi Xpander
Chevrolet,Trailblazer,2017,Gasoline,Cvt,"55,000 Km",1.341,Suv,"₱900,000 ",Chevrolet Trailblazer
Subaru,Forester,2016,Gasoline,Cvt,"45,000 Km",1.995,Suv,"₱900,000 ",Subaru Forester
Toyota,Rush,2022,Gasoline,Automatic,"20,000 Km",1.496,Suv,"₱900,000 ",Toyota Rush
Ford,Ranger,2018,Diesel,Manual,"60,000 Km",2.2,Pickup-trucks,"₱900,000 ",Ford Ranger
Isuzu,D-Max,2020,Diesel,Manual,"40,000 Km",2.999,Pickup-trucks,"₱900,000 ",Isuzu D-Max
Toyota,Hilux,2019,Diesel,Manual,"35,000 Km",2.393,Pickup-trucks,"₱900,000 ",Toyota Hilux
Volkswagen,T-Cross,2021,Gasoline,Automatic,"26,000 Km",1.498,Suv,"₱900,000 ",Volkswagen T-Cross
Toyota,Hiace,2010,Diesel,Automatic,"50,000 Km",2.982,Van,"₱900,000 ",Toyota Hiace
Ford,Ranger,2018,Diesel,Automatic,"45,000 Km",3.2,Pickup-trucks,"₱900,000 ",Ford Ranger
Mitsubishi,Xpander,2019,Gasoline,Automatic,"11,000 Km",1.499,Mpv,"₱900,000 ",Mitsubishi Xpander
Chevrolet,Trailblazer,2017,Gasoline,Cvt,"40,000 Km",1.341,Suv,"₱900,000 ",Chevrolet Trailblazer
Audi,Q7,2007,Gasoline,Automatic,"70,000 Km",1.998,Suv,"₱900,000 ",Audi Q7
Kia,Seltos,2022,Gasoline,Ivt,"17,000 Km",1.499,Suv,"₱900,000 ",Kia Seltos
Toyota,Innova,2018,Diesel,Automatic,"60,000 Km",2.8,Mpv,"₱900,000 ",Toyota Innova
Mitsubishi,Strada,2019,Diesel,Manual,"32,000 Km",2.396,Pickup-trucks,"₱908,000 ",Mitsubishi Strada
Toyota,Hilux,2018,Diesel,Manual,"93,000 Km",2.4,Pickup-trucks,"₱910,000 ",Toyota Hilux
Toyota,Fortuner,2015,Diesel,Automatic,"54,000 Km",2.494,Suv,"₱915,000 ",Toyota Fortuner
Toyota,Avanza,2022,Gasoline,Manual,"28,000 Km",1.329,Mpv,"₱915,450 ",Toyota Avanza
Nissan,NV350,2020,Diesel,Manual,"222,000 Km",2.488,Minivans,"₱916,000 ",Nissan NV350
Hyundai,H-100,2019,Diesel,Manual,1 Km,2.498,Minivans,"₱918,000 ",Hyundai H-100
Nissan,NP300,2019,Diesel,Manual,1 Km,2.5,Pickup-trucks,"₱918,000 ",Nissan NP300
Toyota,Rush,2022,Gasoline,Automatic,"19,000 Km",1.496,Suv,"₱918,000 ",Toyota Rush
Mitsubishi,Montero,2015,Diesel,Automatic,"40,000 Km",2.5,Suv,"₱920,000 ",Mitsubishi Montero
Nissan,NP300,2019,Diesel,Automatic,"36,000 Km",2.5,Pickup-trucks,"₱920,000 ",Nissan NP300
Toyota,RAV,2018,Gasoline,Automatic,"30,000 Km",2.494,Crossover,"₱920,000 ",Toyota RAV
Isuzu,D-Max,2018,Diesel,Automatic,"40,000 Km",2.999,Pickup-trucks,"₱920,000 ",Isuzu D-Max
Nissan,NP300,2018,Diesel,Automatic,"50,000 Km",2.5,Pickup-trucks,"₱920,000 ",Nissan NP300
Nissan,NV350,2018,Diesel,Manual,1 Km,2.488,Minivans,"₱920,000 ",Nissan NV350
Honda,City,2023,Gasoline,Cvt,"5,000 Km",1.498,Sedan,"₱920,000 ",Honda City
Nissan,X–Trail,2017,Gasoline,Cvt,"30,000 Km",2.0,Crossover,"₱920,000 ",Nissan X–Trail
Toyota,Innova,2017,Diesel,Automatic,1 Km,2.8,Mpv,"₱920,000 ",Toyota Innova
Toyota,Fortuner,2016,Diesel,Automatic,"51,000 Km",2.4,Suv,"₱921,000 ",Toyota Fortuner
Toyota,Rush,2020,Gasoline,Automatic,"8,000 Km",1.496,Suv,"₱927,000 ",Toyota Rush
Subaru,Forester,2016,Gasoline,Automatic,"32,000 Km",1.995,Suv,"₱928,000 ",Subaru Forester
Chevrolet,Colorado,2017,Diesel,Manual,1 Km,2.8,Pickup-trucks,"₱928,000 ",Chevrolet Colorado
Geely,Coolray,2021,Gasoline,Dual-clutch,"16,000 Km",1.477,Crossover,"₱928,000 ",Geely Coolray
Kia,Sportage,2018,Diesel,Automatic,"37,000 Km",2.0,Suv,"₱928,000 ",Kia Sportage
Subaru,Forester,2018,Gasoline,Automatic,"30,000 Km",2.0,Suv,"₱928,000 ",Subaru Forester
Toyota,Innova,2020,Diesel,Manual,1 Km,2.755,Mpv,"₱928,000 ",Toyota Innova
Mitsubishi,Xpander,2021,Gasoline,Automatic,"10,000 Km",1.499,Mpv,"₱928,000 ",Mitsubishi Xpander
Chevrolet,Trailblazer,2019,Diesel,Automatic,"27,000 Km",2.776,Suv,"₱929,000 ",Chevrolet Trailblazer
Toyota,Innova,2018,Diesel,Automatic,"28,000 Km",2.8,Mpv,"₱930,000 ",Toyota Innova
Ford,Ranger,2018,Diesel,Automatic,"45,000 Km",2.2,Pickup-trucks,"₱930,000 ",Ford Ranger
Nissan,Patrol,2007,Diesel,Automatic,"75,000 Km",3.0,Suv,"₱930,000 ",Nissan Patrol
Toyota,Hiace,2013,Diesel,Manual,"80,000 Km",3.0,Van,"₱930,000 ",Toyota Hiace
Toyota,Rush,2020,Gasoline,Automatic,"7,000 Km",1.496,Suv,"₱930,000 ",Toyota Rush
Nissan,NP300,2019,Diesel,Automatic,"20,000 Km",2.5,Pickup-trucks,"₱930,000 ",Nissan NP300
Mitsubishi,Xpander,2023,Gasoline,Automatic,"20,000 Km",1.499,Mpv,"₱930,000 ",Mitsubishi Xpander
Toyota,Hiace,2017,Diesel,Manual,"17,000 Km",2.5,Van,"₱935,000 ",Toyota Hiace
Honda,Civic,2019,Gasoline,Cvt,1 Km,1.799,Sedan,"₱938,000 ",Honda Civic
Toyota,Fortuner,2016,Diesel,Manual,"43,000 Km",2.494,Suv,"₱938,000 ",Toyota Fortuner
Toyota,Innova,2019,Gasoline,Automatic,"36,000 Km",2.0,Mpv,"₱938,000 ",Toyota Innova
Toyota,Hiace,2017,Diesel,Manual,"51,000 Km",2.982,Van,"₱938,000 ",Toyota Hiace
Nissan,NV350,2017,Diesel,Manual,1 Km,2.488,Minivans,"₱938,000 ",Nissan NV350
Toyota,Vios,2021,Gasoline,Cvt,1 Km,1.329,Sedan,"₱938,000 ",Toyota Vios
Isuzu,D-Max,2018,Diesel,Manual,"20,000 Km",2.999,Pickup-trucks,"₱940,000 ",Isuzu D-Max
Suzuki,Ertiga,2022,Gasoline,Automatic,"25,000 Km",1.462,Mpv,"₱940,000 ",Suzuki Ertiga
Honda,City,2023,Gasoline,Cvt,"5,000 Km",1.498,Sedan,"₱940,000 ",Honda City
Mitsubishi,Montero,2016,Diesel,Automatic,"46,127 Km",2.398,Suv,"₱940,000 ",Mitsubishi Montero
Ford,Everest,2016,Diesel,Automatic,"72,000 Km",2.2,Suv,"₱945,000 ",Ford Everest
Nissan,NV350,2020,Diesel,Manual,"3,000 Km",2.488,Minivans,"₱948,000 ",Nissan NV350
Toyota,Corolla,2021,Gasoline,Cvt,"30,000 Km",1.598,Sedan,"₱948,000 ",Toyota Corolla
Toyota,Land,1993,Diesel,Manual,1 Km,4.2,Suv,"₱950,000 ",Toyota Land
Ford,Everest,2016,Diesel,Automatic,"88,889 Km",2.0,Suv,"₱950,000 ",Ford Everest
Mercedes-Benz,CLS-Class,2007,Gasoline,Automatic,"50,000 Km",3.498,Sedan,"₱950,000 ",Mercedes-Benz CLS-Class
Honda,Civic,2018,Gasoline,Cvt,"20,000 Km",1.498,Sedan,"₱950,000 ",Honda Civic
Nissan,NP300,2018,Diesel,Automatic,"31,000 Km",2.5,Pickup-trucks,"₱950,000 ",Nissan NP300
Hyundai,Grand,2017,Diesel,Manual,19 Km,2.476,Minivans,"₱950,000 ",Hyundai Grand
Nissan,NP300,2018,Diesel,Automatic,"40,300 Km",2.5,Pickup-trucks,"₱950,000 ",Nissan NP300
Subaru,Forester,2018,Gasoline,Cvt,"29,000 Km",1.995,Suv,"₱950,000 ",Subaru Forester
Toyota,Fortuner,2015,Diesel,Automatic,"94,000 Km",2.494,Suv,"₱950,000 ",Toyota Fortuner
Toyota,Innova,2017,Diesel,Automatic,"69,706 Km",2.8,Mpv,"₱950,000 ",Toyota Innova
Ford,Everest,2018,Diesel,Automatic,"22,000 Km",2.2,Suv,"₱950,000 ",Ford Everest
Toyota,Innova,2016,Diesel,Automatic,"30,000 Km",2.8,Mpv,"₱950,000 ",Toyota Innova
Geely,Coolray,2021,Gasoline,Dual-clutch,"20,000 Km",1.477,Crossover,"₱950,000 ",Geely Coolray
Ford,Explorer,2013,Gasoline,Automatic,"40,000 Km",3.5,Suv,"₱950,000 ",Ford Explorer
Honda,HR-V,2021,Gasoline,Cvt,"20,000 Km",1.799,Crossover,"₱950,000 ",Honda HR-V
Ford,Expedition,2012,Gasoline,Automatic,1 Km,5.4,Suv,"₱950,000 ",Ford Expedition
Hyundai,Kona,2019,Gasoline,Automatic,"45,000 Km",1.998,Crossover,"₱950,000 ",Hyundai Kona
Toyota,Hilux,2021,Diesel,Manual,"25,000 Km",2.4,Pickup-trucks,"₱950,000 ",Toyota Hilux
Ford,Everest,2018,Diesel,Automatic,"25,000 Km",2.0,Suv,"₱950,000 ",Ford Everest
