make,model,make_year,fuel_type,transmission,kms_driven,engine_size,body_type,resale_price,key
Toyota,Previa,2008,Gasoline,Automatic,108515.0,2.4,Van,700000.0,Toyota Previa
Toyota,Innova,2016,Diesel,Manual,145000.0,2.8,Mpv,700000.0,Toyota Innova
Ford,Everest,2012,Diesel,Automatic,70000.0,2.0,Suv,700000.0,Ford Everest
Ford,Explorer,2014,Gasoline,Automatic,100000.0,2.0,Suv,700000.0,Ford Explorer
Toyota,Avanza,2019,Gasoline,Cvt,20000.0,1.5,Mpv,700000.0,Toyota Avanza
Hyundai,Tucson,2018,Gasoline,Automatic,50000.0,2.0,Suv,700000.0,Hyundai Tucson
Ford,Explorer,2014,Gasoline,Automatic,65000.0,2.0,Suv,700000.0,Ford Explorer
Foton,Traveller,2018,Diesel,Manual,80000.0,2.8,Van,700000.0,Foton Traveller
Mercedes-Benz,C,2008,Gasoline,Automatic,700000.0,2.0,Sedan,700000.0,Mercedes-Benz C
Toyota,Camry,2013,Gasoline,Automatic,51000.0,2.5,Sedan,700000.0,Toyota Camry
Mitsubishi,Xpander,2019,Gasoline,Manual,45000.0,1.5,Mpv,700000.0,Mitsubishi Xpander
Chevrolet,Trailblazer,2015,Gasoline,Cvt,46831.0,1.34,Suv,700000.0,Chevrolet Trailblazer
Toyota,Fortuner,2011,Diesel,Automatic,195000.0,2.39,Suv,700000.0,Toyota Fortuner
Chevrolet,Trailblazer,2016,Gasoline,Cvt,75000.0,1.34,Suv,700000.0,Chevrolet Trailblazer
Toyota,Hiace,2011,Diesel,Manual,348654.0,2.5,Van,700000.0,Toyota Hiace
Hyundai,Tucson,2016,Diesel,Automatic,55000.0,2.0,Suv,700000.0,Hyundai Tucson
Honda,Jazz,2018,Gasoline,Cvt,36000.0,1.5,Hatchback,700000.0,Honda Jazz
Honda,Brio,2020,Gasoline,Cvt,25000.0,1.2,Hatchback,700000.0,Honda Brio
Hyundai,Grand,2015,Gasoline,Manual,1.0,2.48,Minivans,708000.0,Hyundai Grand
Honda,HR-V,2015,Gasoline,Cvt,12000.0,1.8,Crossover,710000.0,Honda HR-V
Honda,HR-V,2015,Gasoline,Automatic,70000.0,1.8,Suv,710000.0,Honda HR-V
Toyota,Vios,2022,Gasoline,Cvt,16000.0,1.33,Sedan,710000.0,Toyota Vios
Toyota,Rush,2019,Gasoline,Automatic,35000.0,1.5,Suv,710000.0,Toyota Rush
Ford,Ranger,2016,Diesel,Automatic,95000.0,2.0,Pickup-trucks,710000.0,Ford Ranger
Mazda,CX-3,2017,Gasoline,Automatic,38000.0,2.0,Hatchback,715000.0,Mazda CX-3
Foton,View,2019,Diesel,Manual,1.0,2.8,Van,718000.0,Foton View
Mitsubishi,Mirage,2022,Gasoline,Cvt,15000.0,1.19,Sedan,718000.0,Mitsubishi Mirage
MG,ZS,2019,Gasoline,Automatic,38000.0,1.5,Crossover,718000.0,MG ZS
Mitsubishi,Montero,2013,Diesel,Automatic,82000.0,2.5,Suv,718000.0,Mitsubishi Montero
Suzuki,Jimny,2018,Gasoline,Automatic,80000.0,1.46,Suv,718000.0,Suzuki Jimny
Toyota,Avanza,2017,Gasoline,Cvt,55000.0,1.5,Mpv,718000.0,Toyota Avanza
Honda,BR-V,2018,Gasoline,Automatic,50000.0,1.5,Suv,720000.0,Honda BR-V
Honda,BR-V,2018,Gasoline,Cvt,41000.0,1.5,Crossover,720000.0,Honda BR-V
Mercedes-Benz,C-Class,2010,Gasoline,Automatic,41000.0,1.99,Sedan,720000.0,Mercedes-Benz C-Class
Chevrolet,Trailblazer,2016,Diesel,Automatic,56000.0,2.78,Suv,720000.0,Chevrolet Trailblazer
Honda,Accord,2015,Gasoline,Automatic,70000.0,3.47,Sedan,720000.0,Honda Accord
Mitsubishi,Montero,2015,Diesel,Manual,1.0,2.44,Suv,720000.0,Mitsubishi Montero
MG,ZS,2022,Gasoline,Automatic,5000.0,1.35,Crossover,720000.0,MG ZS
Honda,BR-V,2018,Gasoline,Cvt,88000.0,1.5,Suv,720000.0,Honda BR-V
BMW,530d,2007,Diesel,Automatic,82000.0,3.0,Sedan,720000.0,BMW 530d
Mitsubishi,L300,2021,Diesel,Manual,50000.0,2.27,Van,720000.0,Mitsubishi L300
MG,ZS,2022,Gasoline,Manual,21549.0,1.5,Crossover,720000.0,MG ZS
Ford,Ranger,2014,Diesel,Automatic,59000.0,2.2,Pickup-trucks,725000.0,Ford Ranger
Mitsubishi,Montero,2014,Diesel,Automatic,1.0,2.48,Suv,725000.0,Mitsubishi Montero
Isuzu,Crosswind,2016,Diesel,Automatic,27000.0,2.5,Mpv,725000.0,Isuzu Crosswind
Isuzu,Crosswind,2016,Diesel,Automatic,25000.0,2.5,Suv,725000.0,Isuzu Crosswind
Subaru,Forester,2016,Gasoline,Cvt,62800.0,2.0,Crossover,725000.0,Subaru Forester
Mazda,CX-5,2016,Gasoline,Automatic,67800.0,2.5,Crossover,725000.0,Mazda CX-5
Isuzu,D-Max,2018,Diesel,Manual,75000.0,3.0,Pickup-trucks,725000.0,Isuzu D-Max
Mitsubishi,L300,2018,Diesel,Manual,8000.0,2.5,Mpv,728000.0,Mitsubishi L300
Isuzu,Crosswind,2017,Diesel,Automatic,1.0,2.5,Mpv,728000.0,Isuzu Crosswind
Hyundai,Kona,2019,Gasoline,Automatic,21000.0,2.0,Crossover,728000.0,Hyundai Kona
Toyota,Innova,2015,Diesel,Automatic,58000.0,2.49,Mpv,728000.0,Toyota Innova
Honda,City,2020,Gasoline,Automatic,20000.0,1.5,Sedan,728000.0,Honda City
Toyota,Avanza,2020,Gasoline,Automatic,1.0,1.33,Mpv,729000.0,Toyota Avanza
Kia,Sportage,2015,Diesel,Automatic,75000.0,2.0,Suv,730000.0,Kia Sportage
Honda,Mobilio,2017,Gasoline,Cvt,34000.0,1.5,Mpv,730000.0,Honda Mobilio
Toyota,Fortuner,2015,Diesel,Manual,77000.0,2.39,Suv,730000.0,Toyota Fortuner
Isuzu,D-Max,2016,Diesel,Manual,48000.0,3.0,Pickup-trucks,730000.0,Isuzu D-Max
Honda,BR-V,2017,Gasoline,Cvt,30000.0,1.5,Crossover,730000.0,Honda BR-V
Honda,BR-V,2017,Gasoline,Cvt,60000.0,1.5,Crossover,730000.0,Honda BR-V
Hyundai,Tucson,2017,Diesel,Automatic,50000.0,2.0,Suv,730000.0,Hyundai Tucson
Chevrolet,Colorado,2018,Diesel,Manual,80000.0,2.5,Pickup-trucks,730000.0,Chevrolet Colorado
Ford,Everest,2017,Diesel,Automatic,75000.0,2.0,Suv,730000.0,Ford Everest
Honda,Civic,2017,Gasoline,Cvt,45000.0,1.5,Sedan,730000.0,Honda Civic
Hyundai,Tucson,2019,Gasoline,Automatic,46000.0,2.0,Suv,730000.0,Hyundai Tucson
Mitsubishi,Strada,2012,Diesel,Automatic,81000.0,2.48,Pickup-trucks,735000.0,Mitsubishi Strada
Hyundai,Kona,2019,Gasoline,Automatic,1.0,2.0,Crossover,737000.0,Hyundai Kona
Hyundai,Kona,2019,Gasoline,Automatic,4000.0,2.0,Crossover,738000.0,Hyundai Kona
Toyota,Innova,2019,Diesel,Manual,31000.0,2.76,Mpv,739000.0,Toyota Innova
Toyota,Fortuner,2011,Gasoline,Automatic,40000.0,2.69,Suv,745000.0,Toyota Fortuner
Mercedes-Benz,CLC180,2011,Gasoline,Automatic,33000.0,1.8,Coupe,745000.0,Mercedes-Benz CLC180
Mitsubishi,Xpander,2019,Gasoline,Manual,29000.0,1.5,Mpv,745000.0,Mitsubishi Xpander
Toyota,Fortuner,2013,Diesel,Automatic,173000.0,2.39,Suv,745000.0,Toyota Fortuner
Hyundai,Tucson,2017,Diesel,Automatic,27000.0,2.0,Suv,746000.0,Hyundai Tucson
Ford,Ecosport,2020,Gasoline,Automatic,7200.0,1.5,Crossover,746000.0,Ford Ecosport
Nissan,Urvan,2017,Diesel,Manual,28000.0,2.66,Van,748000.0,Nissan Urvan
Honda,City,2019,Gasoline,Cvt,28000.0,1.5,Sedan,748000.0,Honda City
Suzuki,Vitara,2018,Gasoline,Automatic,56000.0,1.59,Crossover,748000.0,Suzuki Vitara
Mitsubishi,Xpander,2019,Gasoline,Automatic,46000.0,1.5,Mpv,748000.0,Mitsubishi Xpander
Ford,Ranger,2020,Diesel,Manual,50000.0,2.2,Pickup-trucks,749000.0,Ford Ranger
Jaguar,X-Type,2002,Gasoline,Automatic,102000.0,2.5,Station-wagon,750000.0,Jaguar X-Type
Ford,Ecosport,2019,Gasoline,Automatic,22000.0,1.0,Crossover,750000.0,Ford Ecosport
Toyota,Avanza,2020,Gasoline,Cvt,19000.0,1.33,Mpv,750000.0,Toyota Avanza
Geely,Coolray,2021,Gasoline,Dual-clutch,20100.0,1.48,Crossover,750000.0,Geely Coolray
Toyota,Innova,2010,Diesel,Manual,85000.0,2.76,Mpv,750000.0,Toyota Innova
Hyundai,Kona,2020,Gasoline,Automatic,36000.0,2.0,Crossover,750000.0,Hyundai Kona
Toyota,Fortuner,2013,Diesel,Automatic,115000.0,2.39,Suv,750000.0,Toyota Fortuner
Mitsubishi,Montero,2012,Diesel,Automatic,57950.0,2.5,Suv,750000.0,Mitsubishi Montero
Mitsubishi,Strada,2015,Diesel,Automatic,79326.0,2.5,Pickup-trucks,750000.0,Mitsubishi Strada
Subaru,Forester,2016,Gasoline,Automatic,33000.0,2.0,Suv,750000.0,Subaru Forester
Toyota,Fortuner,2013,Diesel,Automatic,67000.0,2.4,Suv,750000.0,Toyota Fortuner
Toyota,Rush,2019,Gasoline,Automatic,41000.0,1.5,Suv,750000.0,Toyota Rush
Mitsubishi,Montero,2015,Diesel,Manual,87000.0,2.48,Suv,750000.0,Mitsubishi Montero
Ford,Ranger,2015,Diesel,Automatic,95000.0,2.0,Pickup-trucks,750000.0,Ford Ranger
Toyota,Raize,2023,Gasoline,Cvt,4400.0,1.2,Crossover,750000.0,Toyota Raize
Chevrolet,Trailblazer,2016,Gasoline,Cvt,35000.0,1.34,Suv,750000.0,Chevrolet Trailblazer
Nissan,NV350,2018,Diesel,Manual,35000.0,2.49,Minivans,750000.0,Nissan NV350
MG,ZS,2023,Gasoline,Automatic,7617.0,1.5,Crossover,750000.0,MG ZS
Nissan,Juke,2018,Gasoline,Cvt,5000.0,1.6,Crossover,758000.0,Nissan Juke
Hyundai,Kona,2020,Gasoline,Automatic,1.0,2.0,Crossover,758000.0,Hyundai Kona
Hyundai,Kona,2020,Gasoline,Automatic,13000.0,2.0,Crossover,758000.0,Hyundai Kona
Toyota,Vios,2020,Gasoline,Cvt,1.0,1.5,Sedan,758000.0,Toyota Vios
Mazda,3,2019,Gasoline,Automatic,55000.0,1.5,Sedan,759000.0,Mazda 3
Isuzu,mu-X,2017,Diesel,Manual,85000.0,1.9,Suv,760000.0,Isuzu mu-X
Honda,Accord,2013,Gasoline,Automatic,40000.0,3.47,Sedan,760000.0,Honda Accord
Toyota,Innova,2017,Diesel,Manual,98000.0,2.8,Mpv,760000.0,Toyota Innova
Hyundai,Genesis,2012,Gasoline,Automatic,58000.0,2.0,Coupe,760000.0,Hyundai Genesis
Isuzu,mu-X,2017,Diesel,Manual,120000.0,1.9,Suv,760000.0,Isuzu mu-X
BMW,X1,2010,Gasoline,Automatic,1.0,2.0,Suv,765000.0,BMW X1
Ford,Explorer,2014,Gasoline,Automatic,65000.0,2.0,Suv,768000.0,Ford Explorer
Toyota,Innova,2015,Diesel,Automatic,26000.0,2.5,Mpv,768000.0,Toyota Innova
Hyundai,Kona,2019,Gasoline,Automatic,1.0,2.0,Crossover,768000.0,Hyundai Kona
Nissan,NV350,2016,Diesel,Manual,1.0,2.49,Minivans,768000.0,Nissan NV350
Hyundai,Tucson,2018,Diesel,Automatic,30000.0,2.0,Suv,770000.0,Hyundai Tucson
Toyota,Fortuner,2013,Diesel,Automatic,70000.0,2.49,Suv,770000.0,Toyota Fortuner
Mitsubishi,L300,2023,Diesel,Manual,7000.0,2.2,Mpv,770000.0,Mitsubishi L300
Honda,CR-V,2016,Gasoline,Automatic,27538.0,2.0,Suv,775000.0,Honda CR-V
BMW,5,2006,Diesel,Automatic,69000.0,2.0,Sedan,775000.0,BMW 5
Chevrolet,Trailblazer,2017,Gasoline,Cvt,45000.0,1.34,Suv,775000.0,Chevrolet Trailblazer
Hyundai,Grand,2017,Diesel,Manual,24000.0,2.5,Van,778000.0,Hyundai Grand
Ford,E-150,2013,Gasoline,Automatic,33000.0,4.6,Van,780000.0,Ford E-150
Honda,Civic,2016,Gasoline,Cvt,45059.0,1.5,Sedan,780000.0,Honda Civic
Toyota,Innova,2018,Diesel,Manual,40000.0,2.8,Mpv,780000.0,Toyota Innova
Mitsubishi,Montero,2017,Diesel,Manual,75000.0,2.44,Suv,780000.0,Mitsubishi Montero
Ford,Ranger,2015,Diesel,Automatic,85000.0,2.0,Pickup-trucks,780000.0,Ford Ranger
Honda,CR-V,2017,Gasoline,Automatic,60000.0,2.0,Crossover,780000.0,Honda CR-V
Ford,Everest,2016,Diesel,Automatic,90000.0,2.2,Suv,780000.0,Ford Everest
Mitsubishi,Montero,2015,Diesel,Automatic,60000.0,2.5,Suv,780000.0,Mitsubishi Montero
Hyundai,Santa,2016,Diesel,Automatic,82000.0,2.2,Suv,780000.0,Hyundai Santa
Mazda,CX-5,2015,Diesel,Automatic,56000.0,2.2,Crossover,780000.0,Mazda CX-5
Mitsubishi,Mirage,2023,Gasoline,Cvt,30000.0,1.19,Sedan,780000.0,Mitsubishi Mirage
Mitsubishi,L300,2023,Diesel,Manual,7000.0,2.5,Mpv,780000.0,Mitsubishi L300
Mitsubishi,Montero,2017,Diesel,Manual,45000.0,2.44,Suv,780000.0,Mitsubishi Montero
Mitsubishi,Xpander,2019,Gasoline,Automatic,38000.0,1.5,Mpv,785000.0,Mitsubishi Xpander
Toyota,Innova,2017,Diesel,Manual,20000.0,2.8,Mpv,788000.0,Toyota Innova
Hyundai,Santa,2014,Diesel,Automatic,1.0,2.2,Suv,788000.0,Hyundai Santa
Kia,Sportage,2017,Diesel,Automatic,43000.0,2.0,Suv,788000.0,Kia Sportage
Hyundai,H-100,2019,Diesel,Manual,21000.0,2.5,Pickup-trucks,788000.0,Hyundai H-100
Hyundai,Tucson,2019,Gasoline,Automatic,28000.0,2.0,Suv,788000.0,Hyundai Tucson
Mitsubishi,Mirage,2023,Gasoline,Cvt,5000.0,1.19,Sedan,788000.0,Mitsubishi Mirage
Ford,Ranger,2020,Diesel,Manual,30000.0,2.0,Pickup-trucks,788000.0,Ford Ranger
Toyota,Avanza,2022,Gasoline,Manual,1554.0,1.33,Mpv,790000.0,Toyota Avanza
Toyota,Avanza,2023,Gasoline,Manual,1500.0,1.33,Mpv,790000.0,Toyota Avanza
Toyota,Fortuner,2014,Diesel,Automatic,1.0,2.39,Suv,790000.0,Toyota Fortuner
Subaru,Forester,2018,Gasoline,Cvt,40000.0,2.0,Suv,790000.0,Subaru Forester
Chevrolet,Trailblazer,2017,Diesel,Automatic,40000.0,2.78,Suv,790000.0,Chevrolet Trailblazer
Toyota,Innova,2019,Diesel,Automatic,85000.0,2.8,Mpv,790000.0,Toyota Innova
Mazda,CX-5,2016,Gasoline,Automatic,23000.0,2.0,Crossover,795000.0,Mazda CX-5
Kia,Stonic,2022,Gasoline,Automatic,1234.0,1.37,Suv,795000.0,Kia Stonic
Nissan,Almera,2022,Gasoline,Cvt,7000.0,1.0,Sedan,795000.0,Nissan Almera
MG,ZS,2022,Gasoline,Automatic,35000.0,1.5,Crossover,795000.0,MG ZS
Ford,Ecosport,2019,Gasoline,Automatic,12000.0,1.0,Crossover,798000.0,Ford Ecosport
Volkswagen,Caddy,2016,Diesel,Automatic,1.0,1.6,Van,798000.0,Volkswagen Caddy
Toyota,Rush,2019,Gasoline,Automatic,8000.0,1.5,Suv,798000.0,Toyota Rush
Chevrolet,Trailblazer,2017,Diesel,Automatic,41000.0,2.78,Suv,798000.0,Chevrolet Trailblazer
Hyundai,H-100,2020,Diesel,Manual,43000.0,2.5,Minivans,798000.0,Hyundai H-100
