key,make_encoded,model_encoded,transmission_encoded,body_type_encoded,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,1,2.5,918000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,1,2.5,968000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,8206,2.5,998000,984000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,192000,2.2,275000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,120000,2.2,300000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,68000,2.2,518000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,62000,2.2,688000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,118000,2.2,650000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,60000,2.2,650000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,62000,2.2,688000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,82000,2.2,780000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,1,2.2,788000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,1,2.2,1050000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1102810.829,1086439.88,1,0,15000,2.2,1650000,2410000,6
Hyundai Santa,861248.9699,986792.1703,1080744.064,1086439.88,0,1,5000,2.5,4600000,2410000,6
Hyundai Staria,861248.9699,1487953.368,1102810.829,875357.4906,1,0,1700,2.2,2600000,1560000,6
Hyundai Staria,861248.9699,1487953.368,1102810.829,875357.4906,1,0,300,2.2,6800000,1560000,6
Hyundai Palisade,861248.9699,1255343.63,1102810.829,1086439.88,1,0,15000,2.2,3250000,3780000,6
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,80000,2.5,645000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,70000,2.5,675000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,50000,2.5,990000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.4,1160000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.4,1380000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,70000,2.5,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.4,1130000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,60000,2.4,1050000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,70000,2.5,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,70000,2.4,1010000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,60000,2.4,880000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,18700,2.5,1075999,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,27000,2.4,1420000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,70000,2.44,830000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,45000,2.44,840000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,93000,2.44,840000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,140000,2.44,470000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,90000,2.48,515000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,90000,2.44,520000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,110000,2.44,520000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,5000,2.5,575000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,1,2.5,580000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,69500,2.48,580000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,72000,2.44,580000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,0,1,41000,3.2,595000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,75000,2.5,670000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,98000,2.5,675000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,115000,2.48,675000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,84000,2.44,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,1,2.48,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,85000,2.5,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,72000,2.48,620000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,40000,2.44,620000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,80000,2.5,630000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,80000,2.4,630000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,75000,2.5,670000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,98000,2.5,675000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,115000,2.48,675000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,84000,2.44,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,1,2.48,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,85000,2.5,680000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,82000,2.5,718000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,1,2.44,720000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,1,2.48,725000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,57950,2.5,750000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,87000,2.48,750000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,75000,2.44,780000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,60000,2.5,780000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,45000,2.44,780000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,70000,2.44,830000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,45000,2.44,840000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,93000,2.44,840000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,85000,2.4,880000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.5,920000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,46127,2.4,940000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,28527,2.44,970000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,85000,2.44,985000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,50000,2.4,990000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,80000,2.44,990000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,60000,2.44,990000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,42000,2.44,998000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,30000,2.44,1000000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,23500,2.44,1000000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.48,1020000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,50000,2.44,1020000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.44,1020000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,1,2.44,1028000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,53000,2.44,1058000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,77000,2.44,1068000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,18500,2.44,1080000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,64000,2.48,1080000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,12932,2.44,1080000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,29000,2.44,1085000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,20000,2.44,1088000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,28000,2.4,1098000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,17000,2.44,1098000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,38900,2.4,1100000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,41000,2.44,1128000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,55000,2.4,1128000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,68000,2.44,1138000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,30000,2.44,1138000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,45000,2.44,1148000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,37000,2.44,1158000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,1,2.44,1180000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,24300,2.4,1198000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,9000,2.44,1198000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,37000,2.44,1198000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,25000,2.4,1200000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,1,2.44,1208000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,24000,2.4,1248000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,753252.8194,1086439.88,1,0,5000,2.44,1278000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,9000,2.4,1290000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,30000,2.44,1560000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,40000,2.44,1758000,1568000,4
Mitsubishi Montero,762397.4317,927006.0555,1102810.829,1086439.88,1,0,20000,2.44,1970000,1568000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,2000,1.2,610000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,70000,1.2,300000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,540023.2804,0,1,60000,1.2,325000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,20000,1.2,560000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,540023.2804,0,1,60000,1.2,370000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,60000,1.2,335000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,4000,1.2,598000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,33000,1.2,488000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,704313.6279,0,1,5400,1.2,680000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,60000,1.19,210000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,110000,1.19,250000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,540023.2804,0,1,130000,1.19,280000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,80000,1.19,290000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,120000,1.19,295000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,540023.2804,0,1,90000,1.19,300000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,540023.2804,0,1,35000,1.19,310000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,29000,1.19,315000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,39000,1.19,319000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,52000,1.19,320000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,49000,1.19,328000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,60000,1.19,330000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,71000,1.19,335000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,55000,1.19,340000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,540023.2804,0,1,102000,1.19,340000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,39200,1.19,350000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,540023.2804,0,1,52000,1.19,360000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,40000,1.19,360000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,1,1.19,378000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,540023.2804,0,1,17000,1.19,380000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,18000,1.19,380000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,120000,1.19,380000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,36000,1.19,409000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,35000,1.19,418000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,21000,1.19,418000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,12000,1.19,428000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,64000,1.19,435000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,23000,1.19,449000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,20000,1.19,450000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,70000,1.19,450000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,27689,1.19,465000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,9000,1.19,468000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,8000,1.19,518000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,27000,1.19,538000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,20000,1.19,538000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,45000,1.19,550000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,1102810.829,540023.2804,0,1,11000,1.19,558000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,12000,1.19,588000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,9000,1.19,588000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,753252.8194,704313.6279,0,1,4000,1.19,588000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,2000,1.19,655000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,1000,1.2,655000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,2000,1.19,655000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,1000,1.2,655000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,15000,1.19,718000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,30000,1.19,780000,711000,4
Mitsubishi Mirage,762397.4317,463102.4172,678251.552,704313.6279,0,1,5000,1.19,788000,711000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,70000,1.5,690000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,30000,1.5,760000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,50000,1.5,770000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,30000,1.5,675000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,1086439.88,0,1,30000,1.5,730000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,30000,1.5,770000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,33000,1.5,899000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,16563,1.5,750000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,7000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,14000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,15000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,850000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,45000,1.5,700000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,45000,1.5,640000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,45000,1.5,700000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,29000,1.5,745000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,46000,1.5,748000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,38000,1.5,785000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,90000,1.5,800000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,30000,1.5,800000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,46000,1.5,800000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,80000,1.5,800000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,7000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,14000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,15000,1.5,828000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,850000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,857000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,5000,1.5,858000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,858000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,1,1.5,858000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,753252.8194,875357.4906,0,1,27000,1.5,875000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,7000,1.5,900000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,11000,1.5,900000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,10000,1.5,928000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,20000,1.5,930000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,15000,1.5,958000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,35000,1.5,958000,1068000,4
Mitsubishi Xpander,762397.4317,846836.1613,1102810.829,875357.4906,0,1,5000,1.5,995000,1068000,4
