key,make,model,transmission,body_type,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,49000.0,2.39,1428000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,54000.0,2.39,1490000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,28000.0,2.39,1498000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,14000.0,2.39,1558000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,20000.0,2.39,1598000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,753252.8193717279,1086439.880131363,1,0,35044.0,2.39,1600000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,75000.0,2.76,1650000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,15000.0,2.39,1698000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,8000.0,2.76,1850000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,6000.0,2.8,1950000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,10000.0,2.8,2420000.0,1769000.0,9
Toyota Fortuner,959523.6533101045,1121660.8351924212,1102810.8291457286,1086439.880131363,1,0,2000.0,2.76,4890000.0,1769000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,17000.0,1.3,645000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,40000.0,1.3,460000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,40000.0,1.3,520000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,8745.0,1.3,410000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,58000.0,1.3,388000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,25000.0,1.3,519000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,85000.0,1.3,350000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,115000.0,1.5,220000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,143117.0,1.29,275000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,110000.0,1.5,280000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,45000.0,1.3,288000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,50000.0,1.33,300000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,110000.0,1.33,320000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,1.0,1.3,325000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,100000.0,1.3,330000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,75000.0,1.33,330000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,80000.0,1.33,350000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,59000.0,1.33,355000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,5000.0,1.33,370000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,40000.0,1.33,380000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,50000.0,1.3,418000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,35000.0,1.33,420000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,1.0,1.3,425000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,1.0,1.33,425000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,81000.0,1.3,428000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,50000.0,1.3,430000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,374683.0,1.33,430000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,30000.0,1.3,430000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,1.0,1.3,435000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,5000.0,1.3,440000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,72866.0,1.3,455000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,48000.0,1.3,460000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,30000.0,1.5,465000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,55000.0,1.33,465000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,25500.0,1.5,475000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,30000.0,1.33,480000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,21000.0,1.33,518000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,25000.0,1.33,528000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,28000.0,1.33,528000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,56000.0,1.5,528000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,40000.0,1.33,548000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,17000.0,1.33,549000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1.0,1.33,555000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,13000.0,1.33,568000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,24000.0,1.33,570000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,17000.0,1.33,578000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,26000.0,1.33,580000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,28000.0,1.3,585000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,18000.0,1.33,585000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,53000.0,1.33,588000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1.0,1.33,588000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1.0,1.33,588000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,15000.0,1.3,595000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,15000.0,1.33,658000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,6000.0,1.33,659000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2000.0,1.33,669000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,6200.0,1.33,670000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,15000.0,1.3,675000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,15000.0,1.5,678000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,13000.0,1.3,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2890.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10200.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2900.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,51000.0,1.33,685000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1000.0,1.33,688000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,688000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,11000.0,1.33,690000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,695000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,4000.0,1.33,698000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,698000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,13000.0,1.3,608000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,50000.0,1.5,610000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,7000.0,1.3,618000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,20000.0,1.3,618000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,55000.0,1.3,625000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,22000.0,1.33,628000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,5000.0,1.33,638000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,13000.0,1.33,639000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,5000.0,1.33,639000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,8000.0,1.33,649000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,15000.0,1.33,658000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,6000.0,1.33,659000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2000.0,1.33,669000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,753252.8193717279,704313.6279069788,0,1,6200.0,1.33,670000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,15000.0,1.3,675000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,15000.0,1.5,678000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,1102810.8291457286,704313.6279069788,0,1,13000.0,1.3,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2890.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10200.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,2900.0,1.33,680000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,51000.0,1.33,685000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1000.0,1.33,688000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,688000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,11000.0,1.33,690000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,695000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,4000.0,1.33,698000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,10000.0,1.33,698000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,16000.0,1.33,710000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1.0,1.5,758000.0,732000.0,9
Toyota Vios,959523.6533101045,559083.4880076925,678251.5520286055,704313.6279069788,0,1,1.0,1.33,938000.0,732000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,21000.0,1.3,815000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,20000.0,1.3,620000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,101000.0,1.5,538000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,37000.0,1.3,638000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,80000.0,1.3,370000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,52000.0,1.5,629000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,39800.0,1.3,565000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,1.0,1.3,348000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,56000.0,1.5,448000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,31000.0,1.33,478000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,1.0,1.33,525000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,1.0,1.33,528000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,21221.0,1.33,530000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,50000.0,1.33,548000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,40000.0,1.33,550000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,27000.0,1.33,550000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,33000.0,1.33,560000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,60000.0,1.33,575000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,72000.0,1.5,578000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,85000.0,1.33,590000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,36000.0,1.33,595000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,23000.0,1.33,598000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,16000.0,1.5,658000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,65000.0,1.33,680000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,16000.0,1.33,685000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,9058.0,1.33,690000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,9200.0,1.33,690000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,40000.0,1.33,699000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,20000.0,1.5,700000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,62000.0,1.33,615000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,51000.0,1.33,618000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,15000.0,1.33,618000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,1.0,1.33,630000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,12964.0,1.33,640000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,16000.0,1.33,640000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,2000.0,1.5,640000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,16000.0,1.5,658000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,65000.0,1.33,680000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,16000.0,1.33,685000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,9058.0,1.33,690000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,9200.0,1.33,690000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,40000.0,1.33,699000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,20000.0,1.5,700000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,55000.0,1.5,718000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,1102810.8291457286,875357.4906382348,0,1,1.0,1.33,729000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,678251.5520286055,875357.4906382348,0,1,19000.0,1.33,750000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,1554.0,1.33,790000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,1500.0,1.33,790000.0,838000.0,9
Toyota Avanza,959523.6533101045,647121.2449150684,753252.8193717279,875357.4906382348,0,1,28000.0,1.33,915450.0,838000.0,9
Toyota Wigo,959523.6533101045,532972.0205214783,1102810.8291457286,540023.2803815576,0,1,30000.0,1.0,360000.0,609000.0,9
